Unique,Parcel_ID,Land_Use,Property_Address,Property_City,Sale_Date,Sale_Price,Sold_As_Vacant,Multiple_Parcels_Involved_in_Sale,Acreage,Tax_District,Neighborhood,Land_Value,Building_Value,Total_Value,Finished_Area,Foundation_Type,Year_Built,Exterior_Wall,Grade,Bedrooms,Full_Bath,Half_Bath
2975,117 16 0 040.00,SINGLE FAMILY,1312  GRANDVIEW DR,NASHVILLE,2013-05-22,622500,f,f,0.17,URBAN SERVICES DISTRICT,3726,144000,368400,512400,3801.45001,FULL BSMT,1948,BRICK,C,4,3,1
2977,118 01 0 056.00,SINGLE FAMILY,1405  DALLAS AVE,NASHVILLE,2013-05-10,710000,f,f,0.21,URBAN SERVICES DISTRICT,2228,180000,450600,663900,2682,CRAWL,1920,FRAME,B,3,2,1
2981,118 02 0 120.00,SINGLE FAMILY,2803  VAULX LN,NASHVILLE,2013-05-30,372640,f,f,0.2,URBAN SERVICES DISTRICT,1626,120000,152100,280300,1392,PT BSMT,1930,FRAME,C,4,1,0
2984,118 06 0 019.00,SINGLE FAMILY,827  CLAYTON AVE,NASHVILLE,2013-05-28,351600,f,f,0.35,URBAN SERVICES DISTRICT,1626,130000,610900,754900,3507,PT BSMT,1935,BRICK,B,4,4,0
2988,118 09 0 125.00,SINGLE FAMILY,2919  SNOWDEN RD,NASHVILLE,2013-05-30,525000,f,f,0.28,URBAN SERVICES DISTRICT,3726,160000,243200,403200,2578.89001,PT BSMT,1946,BRICK/FRAME,C,4,2,0
2989,118 09 0 201.00,SINGLE FAMILY,3509  GENERAL BATE DR,NASHVILLE,2013-05-31,344000,f,f,0.5,URBAN SERVICES DISTRICT,3726,201300,126500,327800,1644,PT BSMT,1948,FRAME,C,3,2,0
2990,118 09 0 202.00,SINGLE FAMILY,949  DRAUGHON AVE,NASHVILLE,2013-05-15,312000,f,f,0.3,URBAN SERVICES DISTRICT,3726,175000,113600,294900,1312,FULL BSMT,1948,FRAME,C,3,1,1
2991,118 10 0 061.00,SINGLE FAMILY,3401  SPRINGBROOK DR,NASHVILLE,2013-05-29,292000,f,f,0.57,URBAN SERVICES DISTRICT,3726,147200,129700,276900,1274,CRAWL,1956,BRICK,C,2,1,0
2992,118 10 0 161.00,SINGLE FAMILY,834  WOODMONT BLVD,NASHVILLE,2013-05-30,345000,f,f,0.46,URBAN SERVICES DISTRICT,3726,184000,145900,340600,1680,PT BSMT,1950,BRICK,C,3,1,0
2993,118 13 0 073.00,SINGLE FAMILY,955  GRAYBAR LN,NASHVILLE,2013-05-24,298500,f,f,0.27,URBAN SERVICES DISTRICT,3726,175000,106800,281800,1141,CRAWL,1953,BRICK,C,3,1,0
2995,118 14 0 008.00,SINGLE FAMILY,3503  GENERAL HOOD TRL,NASHVILLE,2013-05-10,400000,f,f,0.34,URBAN SERVICES DISTRICT,3726,175000,156100,333900,1870,PT BSMT,1945,BRICK,C,3,2,0
2996,118 14 0 130.00,SINGLE FAMILY,3512  PLEASANT VALLEY RD,NASHVILLE,2013-05-03,467500,f,f,0.43,CITY OF OAK HILL,9528,183200,230300,413500,2984.57996,FULL BSMT,1956,BRICK,C,3,3,1
3007,129 04 0 051.00,SINGLE FAMILY,219  HAVERFORD AVE,NASHVILLE,2013-05-10,615000,f,f,0.93,URBAN SERVICES DISTRICT,4429,170000,288900,484700,2610,PT BSMT,1934,BRICK,B,4,4,0
3008,129 04 0 071.00,SINGLE FAMILY,122  KEYWAY DR,NASHVILLE,2013-05-29,377500,f,f,0.44,URBAN SERVICES DISTRICT,4429,170000,184800,354800,2296,CRAWL,1955,BRICK,C,3,2,1
3009,129 05 0 006.00,SINGLE FAMILY,400  HATHAWAY CT,NASHVILLE,2013-05-17,500000,f,f,3.6,URBAN SERVICES DISTRICT,4430,218800,343500,563000,3946,CRAWL,1968,BRICK,B,4,2,1
3010,129 11 0 052.00,SINGLE FAMILY,926  NEUHOFF LN,NASHVILLE,2013-05-22,234000,f,f,0.34,URBAN SERVICES DISTRICT,4326,70000,138500,208500,2193.25,FULL BSMT,1964,BRICK,C,3,2,0
3011,129 11 0 057.00,SINGLE FAMILY,936  NEUHOFF LN,NASHVILLE,2013-05-22,284250,f,f,0.35,URBAN SERVICES DISTRICT,4326,70000,189500,259500,3129.28003,FULL BSMT,1965,BRICK/FRAME,C,4,3,0
3016,129 15 0 109.00,SINGLE FAMILY,6809  ALTO VISTA DR,NASHVILLE,2013-05-08,255000,f,f,0.99,URBAN SERVICES DISTRICT,4326,77000,195700,272700,3071.09998,FULL BSMT,1967,BRICK,C,4,3,0
3018,130 01 0 146.00,SINGLE FAMILY,116  BLACKBURN AVE,NASHVILLE,2013-05-24,910000,f,f,0.25,URBAN SERVICES DISTRICT,4328,290000,471200,792000,3304.75,PT BSMT,1954,BRICK,B,4,4,1
3019,130 02 0 003.00,SINGLE FAMILY,103  LAFAYETTE CT,NASHVILLE,2013-05-31,150000,f,f,0.19,URBAN SERVICES DISTRICT,4328,157500,156700,314200,1352,CRAWL,1978,FRAME,C,3,2,0
3020,130 02 0 003.00,SINGLE FAMILY,103  LAFAYETTE CT,NASHVILLE,2013-05-31,175000,f,f,0.19,URBAN SERVICES DISTRICT,4328,157500,156700,314200,1352,CRAWL,1978,FRAME,C,3,2,0
3021,130 02 0 012.00,SINGLE FAMILY,118  LASALLE CT,NASHVILLE,2013-05-31,425000,f,f,0.32,URBAN SERVICES DISTRICT,4328,240800,251600,492400,2289,PT BSMT,1936,BRICK,C,3,1,0
3022,130 02 0 041.00,SINGLE FAMILY,108  WINDSOR DR,NASHVILLE,2013-05-24,350000,f,f,0.26,URBAN SERVICES DISTRICT,4328,290000,87000,378000,1610,PT BSMT,1944,BRICK,C,2,1,0
3023,130 02 0 100.00,SINGLE FAMILY,610  WESTOVER AVE,NASHVILLE,2013-05-24,1000000,f,f,0.53,CITY OF BELLE MEADE,9026,425300,428900,864700,4828,PT BSMT,1929,BRICK/FRAME,X,4,5,0
3024,130 05 0 071.00,SINGLE FAMILY,134  TAGGART AVE,NASHVILLE,2013-05-28,585000,f,f,0.49,URBAN SERVICES DISTRICT,4327,295000,156000,451000,2578.5,CRAWL,1950,BRICK,C,3,2,0
3025,130 06 0 045.00,SINGLE FAMILY,4412  HARDING PL,NASHVILLE,2013-05-28,2125000,f,f,1.01,CITY OF BELLE MEADE,9026,722300,1402700,2125000,5483,CRAWL,2005,BRICK/FRAME,X,5,5,1
3026,130 07 0 107.00,SINGLE FAMILY,3907  TRIMBLE RD,NASHVILLE,2013-05-30,1499000,f,f,1.1,URBAN SERVICES DISTRICT,3229,420000,973500,1420800,6467.90002,CRAWL,1975,BRICK/FRAME,X,5,5,0
3028,130 09 0 074.00,SINGLE FAMILY,109  CLYDELAN CT,NASHVILLE,2013-05-31,765000,f,f,1.12,URBAN SERVICES DISTRICT,4327,368800,628800,997600,5903,CRAWL,1965,STUCCO,A,4,4,1
3030,130 11 0 048.00,SINGLE FAMILY,900  LYNNWOOD BLVD,NASHVILLE,2013-05-31,1445000,f,f,0.57,URBAN SERVICES DISTRICT,9226,342000,2158100,2500100,7977,CRAWL,2005,BRICK,X,5,5,1
3032,131 01 0 038.00,SINGLE FAMILY,2318  CASTLEMAN DR,NASHVILLE,2013-05-31,750000,f,f,1.19,URBAN SERVICES DISTRICT,3229,378000,304900,693000,4385.25,CRAWL,1955,BRICK,B,4,3,1
3040,131 03 0 340.00,SINGLE FAMILY,4189  BELMONT PARK TER,NASHVILLE,2013-05-30,665000,f,f,0.25,URBAN SERVICES DISTRICT,3727,210000,527800,737800,3945,CRAWL,2013,BRICK/FRAME,B,4,3,1
3046,131 04 0 157.00,SINGLE FAMILY,1033  WOODVALE DR,NASHVILLE,2013-05-31,319000,f,f,0.28,URBAN SERVICES DISTRICT,3727,190000,109400,299400,1149,CRAWL,1939,STUCCO,C,3,2,0
3047,131 04 0 171.00,SINGLE FAMILY,4300  PARKVIEW CIR,NASHVILLE,2013-05-30,295000,f,f,0.35,URBAN SERVICES DISTRICT,3727,190000,728900,918900,5092.5,PT BSMT,1937,FRAME,B,4,3,1
3056,131 07 0 095.00,SINGLE FAMILY,4502  GLENDALE PL,NASHVILLE,2013-05-29,504500,f,f,0.45,URBAN SERVICES DISTRICT,3728,220000,200600,427500,2270,PT BSMT,1950,BRICK,B,3,3,0
3060,131 08 0 146.00,ZERO LOT LINE,1148  GRANNY WHITE CT,NASHVILLE,2013-05-17,391500,f,f,0.31,URBAN SERVICES DISTRICT,3727,150000,163400,313400,2404,CRAWL,1987,BRICK,A,3,4,0
3063,131 11 0 031.00,SINGLE FAMILY,4530  BELMONT PARK TER,NASHVILLE,2013-05-31,600000,f,f,1.3,URBAN SERVICES DISTRICT,3728,269500,89700,359200,1671,CRAWL,1953,BRICK,B,3,1,1
3064,131 12 0 058.00,SINGLE FAMILY,1103  BILTMORE DR,NASHVILLE,2013-05-10,325000,f,f,0.46,URBAN SERVICES DISTRICT,3727,200000,115000,315000,1568,PT BSMT,1948,BRICK/FRAME,B,3,1,0
3067,131 14 0 061.00,SINGLE FAMILY,4731  BENTON SMITH RD,NASHVILLE,2013-05-03,365000,f,f,1.02,URBAN SERVICES DISTRICT,3728,245000,133800,378800,2558.16003,FULL BSMT,1962,BRICK,B,3,2,0
3068,131 14 0 066.00,SINGLE FAMILY,4717  BENTON SMITH RD,NASHVILLE,2013-05-13,370000,f,f,1.06,URBAN SERVICES DISTRICT,3728,196000,152900,348900,2450,CRAWL,1964,BRICK,B,3,3,0
3069,131 14 0 092.00,SINGLE FAMILY,1405  HILDRETH DR,NASHVILLE,2013-05-23,464000,f,f,1.03,URBAN SERVICES DISTRICT,3728,245000,194800,439800,3682.40002,PT BSMT,1963,BRICK,B,3,3,1
3072,132 06 0 013.00,SINGLE FAMILY,851  CURTISWOOD LN,NASHVILLE,2013-05-15,1500000,f,f,6.51,CITY OF OAK HILL,9527,599100,354100,990000,4080,PT BSMT,1930,BRICK,X,4,3,1
3073,132 09 0 018.00,SINGLE FAMILY,4423  LEALAND LN,NASHVILLE,2013-05-14,325750,f,f,0.32,URBAN SERVICES DISTRICT,3727,200000,130300,352400,1310,PT BSMT,1945,BRICK,B,2,1,0
3074,132 09 0 024.00,SINGLE FAMILY,953  GLENDALE LN,NASHVILLE,2013-05-31,484000,f,f,0.41,URBAN SERVICES DISTRICT,3727,200000,219600,419600,2793.5,CRAWL,1927,FRAME,B,4,2,0
3076,132 10 0 037.00,SINGLE FAMILY,894  CURTISWOOD LN,NASHVILLE,2013-05-31,889000,f,f,3,CITY OF OAK HILL,9527,465000,377800,842800,3245,CRAWL,1954,BRICK,A,3,3,0
3097,142 02 0 044.00,SINGLE FAMILY,129  CROSS TIMBERS DR,NASHVILLE,2013-05-06,159900,f,f,0.35,GENERAL SERVICES DISTRICT,6733,34000,170500,204500,1426,CRAWL,1950,FRAME,B,2,2,0
3098,142 03 0 047.00,SINGLE FAMILY,7309  CAVALIER RD,NASHVILLE,2013-05-31,223900,f,f,0.43,GENERAL SERVICES DISTRICT,6733,43000,171100,214100,2372.60004,FULL BSMT,1978,STUCCO,C,3,2,0
3099,142 03 0 079.00,SINGLE FAMILY,7374  BRIDLE DR,NASHVILLE,2013-05-01,275000,f,f,0.5,GENERAL SERVICES DISTRICT,6733,43000,180700,223700,2486,CRAWL,1974,FRAME,C,4,3,0
3114,142 10 0 124.00,SINGLE FAMILY,7265  GREEN MEADOWS LN,NASHVILLE,2013-05-24,185000,f,f,0.33,GENERAL SERVICES DISTRICT,6735,36000,117800,153800,1340,CRAWL,1979,BRICK,C,3,2,0
3115,142 11 0 156.00,SINGLE FAMILY,605  BAUGH RD,NASHVILLE,2013-05-15,163931,f,f,0.35,GENERAL SERVICES DISTRICT,6735,40000,119200,159200,1412,CRAWL,1978,BRICK,C,3,2,0
3121,142 14 0 174.00,SINGLE FAMILY,812  BEECH BEND DR,NASHVILLE,2013-05-15,169000,f,f,0.34,GENERAL SERVICES DISTRICT,6737,45000,88200,133200,1083,CRAWL,1982,FRAME,C,3,2,0
3122,142 15 0 057.00,SINGLE FAMILY,629  HARPETH BEND DR,NASHVILLE,2013-05-17,217000,f,f,0.79,GENERAL SERVICES DISTRICT,6737,48600,125300,173900,1906,PT BSMT,1966,BRICK,C,3,1,1
3132,144 00 0 053.00,SINGLE FAMILY,5830  HILLSBORO PIKE,NASHVILLE,2013-05-03,750000,f,f,4.1,CITY OF FOREST HILLS,9226,483000,136200,620400,2999,PT BSMT,1928,STONE,B,3,3,0
3133,144 00 0 096.00,SINGLE FAMILY,109  BANCROFT CT,NASHVILLE,2013-05-16,1350000,f,f,2.07,CITY OF FOREST HILLS,4440,350000,976100,1349400,6848.00001,PT BSMT,2000,BRICK/FRAME,X,4,3,3
3134,144 04 0 013.00,SINGLE FAMILY,2308  TYNE BLVD,NASHVILLE,2013-05-09,736000,f,f,1.03,CITY OF FOREST HILLS,9226,425000,365800,790800,4160.75,CRAWL,1958,BRICK/FRAME,B,5,3,0
3135,145 02 0 064.00,ZERO LOT LINE,1468  TYNE BLVD,NASHVILLE,2013-05-17,516000,f,f,0.47,URBAN SERVICES DISTRICT,3728,196000,177800,373800,2736,CRAWL,1984,BRICK,B,4,3,0
3136,145 02 0 075.00,ZERO LOT LINE,1466  TYNE BLVD,NASHVILLE,2013-05-30,461000,f,f,0.52,URBAN SERVICES DISTRICT,3728,196000,161400,357400,2932,CRAWL,1984,BRICK,B,4,3,0
3137,145 09 0 061.00,SINGLE FAMILY,5849  MERRIMAC CT,NASHVILLE,2013-05-24,535000,f,f,1.53,CITY OF FOREST HILLS,9226,315000,132100,447100,2461.67999,FULL BSMT,1968,BRICK,C,3,3,0
3138,145 11 0 011.00,SINGLE FAMILY,1124  STONEWALL JACKSON CT,NASHVILLE,2013-05-24,375000,f,f,1.45,CITY OF OAK HILL,9529,228400,206600,435000,2463.35999,FULL BSMT,1969,FRAME,B,3,2,0
3139,145 12 0 009.00,SINGLE FAMILY,1016  NORFLEET DR,NASHVILLE,2013-05-03,477500,f,f,0.96,CITY OF OAK HILL,9529,200000,232500,432500,2491,CRAWL,1952,BRICK,B,2,2,0
3140,145 13 0 002.00,SINGLE FAMILY,5887  WILLSHIRE DR,NASHVILLE,2013-05-22,440000,f,f,2,CITY OF FOREST HILLS,9226,315000,1200800,1515800,6705,CRAWL,2014,FRAME,X,5,5,2
3141,146 06 0 054.00,SINGLE FAMILY,836  OVERTON CT,NASHVILLE,2013-05-31,1315000,f,f,2.02,CITY OF OAK HILL,9529,310000,1025400,1335400,5956,CRAWL,1991,BRICK,X,4,6,0
3142,146 07 0 002.00,SINGLE FAMILY,704  SILLS CT,NASHVILLE,2013-05-13,279900,f,f,1.01,CITY OF OAK HILL,9529,200000,98400,298400,1744,CRAWL,1960,BRICK,C,3,3,0
3146,155 15 0 043.00,SINGLE FAMILY,205  SPRING RIDGE CT,NASHVILLE,2013-05-23,389000,f,f,0.49,GENERAL SERVICES DISTRICT,6734,65000,308100,374800,2858,FULL BSMT,1997,BRICK,B,3,3,0
3155,156 09 0 027.00,SINGLE FAMILY,8008  MEADOW VIEW DR,NASHVILLE,2013-05-23,395000,f,f,0.7,GENERAL SERVICES DISTRICT,6734,65000,328400,393400,3105,CRAWL,1999,BRICK,B,4,2,1
3156,157 00 0 005.00,SINGLE FAMILY,1800  CHICKERING RD,NASHVILLE,2013-05-10,2000000,f,f,6.41,CITY OF FOREST HILLS,9226,1392800,1488100,2909700,5288.84998,PT BSMT,1940,BRICK,X,5,5,0
3157,158 00 0 047.01,SINGLE FAMILY,1809  OTTER CREEK RD,NASHVILLE,2013-05-14,1200000,f,f,7.78,CITY OF FOREST HILLS,9226,378800,21400,405300,2028,PT BSMT,1942,LOG,C,4,3,0
3159,158 08 0 017.00,SINGLE FAMILY,1745  KINGSBURY DR,NASHVILLE,2013-05-22,490000,f,f,1.9,CITY OF FOREST HILLS,9226,315000,192800,507800,3963.37,PT BSMT,1965,BRICK,B,4,4,0
3160,158 12 0 007.00,SINGLE FAMILY,1705  KINGSBURY DR,NASHVILLE,2013-05-17,393250,f,f,2.07,CITY OF FOREST HILLS,9226,315000,142100,457100,2926,CRAWL,1971,BRICK/FRAME,B,4,3,0
3186,090 12 0 324.00,DUPLEX,538  FOUNDRY DR,NASHVILLE,2013-05-22,72975,f,f,0.22,URBAN SERVICES DISTRICT,3328,31000,96300,127300,1600,CRAWL,1969,BRICK,C,4,2,0
3161,159 00 0 153.00,SINGLE FAMILY,1427  OLD HICKORY BLVD,BRENTWOOD,2013-05-20,575000,f,f,2.02,GENERAL SERVICES DISTRICT,6528,238700,275700,529700,4175.79999,PT BSMT,1972,BRICK,B,4,3,0
3162,159 03 0 020.00,SINGLE FAMILY,5324  LANCELOT RD,BRENTWOOD,2013-05-28,772500,f,f,1.2,GENERAL SERVICES DISTRICT,6528,240000,534700,774700,4464,PT BSMT,2006,BRICK,X,5,3,2
3164,159 12 0 006.00,SINGLE FAMILY,5547  HILLVIEW DR,BRENTWOOD,2013-05-14,465000,f,f,1.26,CITY OF OAK HILL,9530,210000,290900,500900,3615.48001,PT BSMT,1981,BRICK,A,4,2,1
3165,160 06 0 021.00,SINGLE FAMILY,5316  FOREST ACRES DR,NASHVILLE,2013-05-14,439000,f,f,1.07,CITY OF OAK HILL,9530,200000,202700,402700,2782,PT BSMT,1969,BRICK,B,4,3,0
3166,081 02 0 084.00,SINGLE FAMILY,1732  KELLOW ST,NASHVILLE,2013-05-15,18000,f,f,0.17,URBAN SERVICES DISTRICT,3326,11000,38700,53200,780,CRAWL,1910,FRAME,D,2,1,0
3169,081 07 0 322.00,SINGLE FAMILY,1908  14TH AVE N,NASHVILLE,2013-05-31,24000,f,f,0.15,URBAN SERVICES DISTRICT,226,11000,4000,15000,974,CRAWL,1929,FRAME,D,2,1,0
3170,081 07 0 370.00,SINGLE FAMILY,1912  12TH AVE N,NASHVILLE,2013-05-20,35000,f,f,0.13,URBAN SERVICES DISTRICT,226,11000,43300,54300,1345.29498,PT BSMT,1940,FRAME,D,3,1,0
3171,081 08 0 116.00,DUPLEX,1823  DELTA AVE,NASHVILLE,2013-05-24,152000,f,t,0.19,URBAN SERVICES DISTRICT,226,11000,33400,44400,1200,CRAWL,1955,FRAME,D,4,2,0
3172,081 11 0 358.00,SINGLE FAMILY,1626  16TH AVE N,NASHVILLE,2013-05-30,14000,f,f,0.15,URBAN SERVICES DISTRICT,226,13000,41300,54300,807,CRAWL,1949,FRAME,D,2,1,0
3174,081 15 0 066.00,SINGLE FAMILY,1522  22ND AVE N,NASHVILLE,2013-05-31,17000,f,f,0.18,URBAN SERVICES DISTRICT,226,13000,79100,92100,1343,CRAWL,1940,FRAME,D,3,2,0
3175,081 15 0 110.00,DUPLEX,1523  21ST AVE N,NASHVILLE,2013-05-14,40500,f,f,0.18,URBAN SERVICES DISTRICT,226,13000,39600,52600,1396,CRAWL,1935,FRAME,D,3,2,0
3177,081 15 0 362.00,QUADPLEX,1725  KNOWLES ST,NASHVILLE,2013-05-23,230000,f,t,0.26,URBAN SERVICES DISTRICT,226,13000,134400,147400,4144,CRAWL,1973,BRICK,C,8,4,0
3182,090 12 0 077.00,SINGLE FAMILY,620  AMERICAN RD,NASHVILLE,2013-05-28,189900,f,f,0.45,URBAN SERVICES DISTRICT,3328,31000,142100,173100,1955,FULL BSMT,1959,BRICK,C,3,1,0
3183,090 12 0 127.00,SINGLE FAMILY,610  AMERICAN RD,NASHVILLE,2013-05-31,132000,f,f,0.27,URBAN SERVICES DISTRICT,3328,31000,105300,137300,1474,CRAWL,1959,BRICK,C,3,1,0
3184,090 12 0 150.00,SINGLE FAMILY,510  ANNEX AVE,NASHVILLE,2013-05-01,138500,f,f,0.19,URBAN SERVICES DISTRICT,3328,31000,95500,126500,1595,FULL BSMT,1959,BRICK,C,2,1,0
3185,090 12 0 257.00,SINGLE FAMILY,571  CROLEY DR,NASHVILLE,2013-05-28,123000,f,f,0.3,URBAN SERVICES DISTRICT,3329,24000,112000,136000,1118,FULL BSMT,1962,BRICK,C,3,1,0
3187,090 12 0 345.00,SINGLE FAMILY,685  WESTBORO DR,NASHVILLE,2013-05-14,85000,f,f,0.16,URBAN SERVICES DISTRICT,3329,24000,61500,88700,972,CRAWL,1966,BRICK,C,3,1,0
3188,090 12 0 358.00,DUPLEX,6381  IVY ST,NASHVILLE,2013-05-30,135000,f,f,0.22,URBAN SERVICES DISTRICT,3329,24000,103100,127100,1935,CRAWL,1983,BRICK,C,4,2,0
3189,090 15 0 022.00,SINGLE FAMILY,620  RIVER ROUGE DR,NASHVILLE,2013-05-21,60000,f,f,0.33,URBAN SERVICES DISTRICT,3328,31000,152300,183300,2032.75,FULL BSMT,1960,BRICK,C,3,1,1
3192,091 05 0 113.00,SINGLE FAMILY,6215  LAREDO AVE,NASHVILLE,2013-05-23,94000,f,f,0.29,URBAN SERVICES DISTRICT,3329,18000,59500,77500,912,CRAWL,1959,FRAME,D,3,1,0
3193,091 05 0 236.00,SINGLE FAMILY,616  NASHUA LN,NASHVILLE,2013-05-31,115000,f,f,0.18,URBAN SERVICES DISTRICT,3329,18000,78700,96700,900,CRAWL,1971,BRICK,C,3,1,0
3194,091 06 0 039.00,SINGLE FAMILY,5804  MORROW RD,NASHVILLE,2013-05-03,70000,f,f,0.21,URBAN SERVICES DISTRICT,1228,30000,19500,52000,841,SLAB,1950,FRAME,C,2,1,0
3195,091 06 0 265.00,SINGLE FAMILY,5506  TENNESSEE AVE,NASHVILLE,2013-05-10,119900,f,f,0.09,URBAN SERVICES DISTRICT,1226,45000,90200,137900,750,SLAB,2013,FRAME,C,2,1,0
3196,091 06 0 280.00,SINGLE FAMILY,5507  TENNESSEE AVE,NASHVILLE,2013-05-02,221000,f,f,0.09,URBAN SERVICES DISTRICT,1226,45000,177500,222500,1619,CRAWL,2013,FRAME,C,3,2,1
3197,091 06 0 281.00,SINGLE FAMILY,5509  TENNESSEE AVE,NASHVILLE,2013-05-08,222500,f,f,0.09,URBAN SERVICES DISTRICT,1226,45000,177500,222500,1619,CRAWL,2013,FRAME,C,3,2,1
3198,091 07 0 072.00,SINGLE FAMILY,5305  LOUISIANA AVE,NASHVILLE,2013-05-10,179000,f,f,0.17,URBAN SERVICES DISTRICT,1226,45000,119600,168300,1368,CRAWL,1900,FRAME,D,3,2,0
3199,091 07 0 163.00,SINGLE FAMILY,4702  KENTUCKY AVE,NASHVILLE,2013-05-09,289900,f,f,0.17,URBAN SERVICES DISTRICT,1226,45000,245800,290800,2471.73999,CRAWL,2013,FRAME,C,4,3,0
3203,091 07 0 278.00,SINGLE FAMILY,5006  MICHIGAN AVE,NASHVILLE,2013-05-03,244139,f,f,0.09,URBAN SERVICES DISTRICT,1226,45000,181500,229900,1710,CRAWL,2013,FRAME,C,3,3,0
3205,091 09 0 181.00,SINGLE FAMILY,5916  MAXON AVE,NASHVILLE,2013-05-24,129000,f,f,0.21,URBAN SERVICES DISTRICT,3329,18000,78300,97100,1044,CRAWL,1970,BRICK,C,3,1,0
3207,091 10 0 188.00,SINGLE FAMILY,5515  WINN AVE,NASHVILLE,2013-05-14,23000,f,f,0.14,URBAN SERVICES DISTRICT,1228,30000,52700,82700,900,CRAWL,1951,FRAME,C,3,1,0
3209,091 11 0 170.00,SINGLE FAMILY,4806  INDIANA AVE,NASHVILLE,2013-05-01,299900,f,f,0.17,URBAN SERVICES DISTRICT,1226,50000,220300,278800,2104,CRAWL,2012,FRAME,C,3,2,1
3210,091 12 0 316.00,SINGLE FAMILY,4605 B  ILLINOIS AVE,NASHVILLE,2013-05-10,240000,f,f,0.09,URBAN SERVICES DISTRICT,1226,50000,180100,233500,1665,CRAWL,2013,FRAME,C,3,3,0
3211,092 05 0 260.00,SINGLE FAMILY,3302  CLIFTON AVE,NASHVILLE,2013-05-15,48000,f,f,0.15,URBAN SERVICES DISTRICT,1127,13000,50300,63300,912,CRAWL,1955,FRAME,C,3,1,0
3212,092 05 0 307.00,SINGLE FAMILY,3009  CLIFTON AVE,NASHVILLE,2013-05-15,38000,f,f,0.07,URBAN SERVICES DISTRICT,1127,13000,32800,45800,744,CRAWL,1930,BRICK,D,3,1,0
3214,102 04 0 116.00,SINGLE FAMILY,6456  THUNDERBIRD DR,NASHVILLE,2013-05-31,136000,f,f,0.19,URBAN SERVICES DISTRICT,3328,31000,113000,144000,1497,CRAWL,1965,BRICK,C,3,1,1
3242,127 00 0 179.00,SINGLE FAMILY,8016  QUAIL CREEK RD,NASHVILLE,2013-05-22,299900,f,f,8.11,GENERAL SERVICES DISTRICT,6736,163800,138200,302000,2064,CRAWL,1993,BRICK/FRAME,B,3,2,0
3245,049 15 0 127.00,ZERO LOT LINE,704  FLINT RIDGE DR,WHITES CREEK,2013-05-21,34000,f,f,0.13,URBAN SERVICES DISTRICT,7227,11000,57900,68900,1469,CRAWL,1985,FRAME,C,3,2,0
3252,059 12 0 064.00,DUPLEX,2451  WOODALE LN,NASHVILLE,2013-05-15,28500,f,f,0.21,URBAN SERVICES DISTRICT,3535,11000,59500,70500,1716,CRAWL,1985,FRAME,C,4,4,0
3253,059 16 0 267.00,SINGLE FAMILY,2410  ADLAI ST,NASHVILLE,2013-05-30,98500,f,f,0.14,URBAN SERVICES DISTRICT,3527,11000,87900,98900,1288,CRAWL,2002,FRAME,C,3,2,0
3254,069 16 0 028.00,SINGLE FAMILY,2007  MANCHESTER AVE,NASHVILLE,2013-05-21,50500,f,f,0.53,URBAN SERVICES DISTRICT,3529,18000,105500,129100,1638,FULL BSMT,1945,BRICK,C,4,1,0
3255,069 16 0 056.00,SINGLE FAMILY,3601  HYDES FERRY RD,NASHVILLE,2013-05-03,78500,f,f,0.32,URBAN SERVICES DISTRICT,3529,18000,56000,74000,1127,CRAWL,1950,BRICK,C,3,1,0
3256,070 04 0 084.00,SINGLE FAMILY,2401  WHITES CREEK PIKE,NASHVILLE,2013-05-17,25000,f,f,0.31,URBAN SERVICES DISTRICT,3527,11000,52600,63600,1277,CRAWL,1930,STONE,D,2,1,0
3257,070 13 0 033.00,SINGLE FAMILY,3207  RESHA LN,NASHVILLE,2013-05-10,54400,f,f,0.22,URBAN SERVICES DISTRICT,3528,18000,68000,86000,1557,CRAWL,1925,STONE,C,2,1,0
3263,071 02 0 012.00,SINGLE FAMILY,1239  AVONDALE CIR,NASHVILLE,2013-05-17,32500,f,f,0.18,URBAN SERVICES DISTRICT,3527,11000,66100,77100,1152,CRAWL,1980,FRAME,D,2,1,0
3266,080 08 0 092.00,SINGLE FAMILY,3212  PANORAMA DR,NASHVILLE,2013-05-23,42000,f,f,0.14,URBAN SERVICES DISTRICT,3536,14000,54300,68300,1569.75,FULL BSMT,1963,BRICK,C,3,1,0
3267,015 14 0 071.00,SINGLE FAMILY,3107  MARGIE DR,JOELTON,2013-05-10,103500,f,f,1.03,GENERAL SERVICES DISTRICT,7226,30000,83000,113000,1250,CRAWL,1972,BRICK,C,3,1,0
3268,032 09 0 127.00,SINGLE FAMILY,4640  INDIAN SUMMER DR,NASHVILLE,2013-05-07,152000,f,f,0.48,GENERAL SERVICES DISTRICT,6828,30000,108100,138100,1554,CRAWL,1997,BRICK,C,3,2,0
3269,033 01 0 005.00,SINGLE FAMILY,958  CARLIN ST,GOODLETTSVILLE,2013-05-31,135000,f,f,0.94,GENERAL SERVICES DISTRICT,6828,35000,99000,134000,2124,FULL BSMT,1971,BRICK,C,3,2,0
3270,033 03 0 006.00,SINGLE FAMILY,197  DRY CREEK RD,GOODLETTSVILLE,2013-05-03,209000,f,f,0.96,CITY OF GOODLETTSVILLE,9326,35000,126900,179600,2219,CRAWL,1977,BRICK/FRAME,C,3,2,0
